name,age,weight,height,noc,sport,sex
"Robert Alan ""Rob"" Newton",23.0,85.0,190.0,GBR,Athletics,M
Kotuku Ngawati,22.0,60.0,165.0,AUS,Swimming,F
Karen Nguyen,16.0,37.0,152.0,AUS,Gymnastics,F
Marcel Van Minh Phuc Long Nguyen,20.0,55.0,165.0,GER,Gymnastics,M
Marcel Van Minh Phuc Long Nguyen,24.0,55.0,165.0,GER,Gymnastics,M
Marcel Van Minh Phuc Long Nguyen,28.0,55.0,165.0,GER,Gymnastics,M
Nian Yun,13.0,61.0,168.0,CHN,Swimming,F
John Patrick Nicholson,22.0,75.0,183.0,USA,Athletics,M
Neil Nicholson,19.0,75.0,175.0,GBR,Swimming,M
Christian Nicolay,28.0,106.0,188.0,GER,Athletics,M
"William Henry ""Bill"" Nieder",23.0,102.0,190.0,USA,Athletics,M
"William Henry ""Bill"" Nieder",27.0,102.0,190.0,USA,Athletics,M
"Nicholas Peter Russell ""Nick"" Nieland",24.0,100.0,190.0,GBR,Athletics,M
"Nicholas Peter Russell ""Nick"" Nieland",28.0,100.0,190.0,GBR,Athletics,M
"Nicholas Peter Russell ""Nick"" Nieland",32.0,100.0,190.0,GBR,Athletics,M
"Matthew Peter ""Matt"" Nielsen",26.0,98.0,209.0,AUS,Basketball,M
"Matthew Peter ""Matt"" Nielsen",30.0,98.0,209.0,AUS,Basketball,M
"Matthew Peter ""Matt"" Nielsen",34.0,98.0,209.0,AUS,Basketball,M
"James Earl ""Jamie"" Nieto",27.0,83.0,195.0,USA,Athletics,M
"James Earl ""Jamie"" Nieto",35.0,83.0,195.0,USA,Athletics,M
Conrad Keith Nightingale,23.0,70.0,186.0,USA,Athletics,M
Vincent Paul Nihill,25.0,66.0,180.0,GBR,Athletics,M
Vincent Paul Nihill,29.0,66.0,180.0,GBR,Athletics,M
Vincent Paul Nihill,32.0,66.0,180.0,GBR,Athletics,M
Vincent Paul Nihill,36.0,66.0,180.0,GBR,Athletics,M
Hitomi Niiya,24.0,44.0,165.0,JPN,Athletics,F
Jan-Peter Nikiferow,24.0,60.0,163.0,GER,Gymnastics,M
Jan-Peter Nikiferow,28.0,60.0,163.0,GER,Gymnastics,M
"Joo Reynaldo ""Nikita"" Costa Lima Neto",21.0,67.0,175.0,BRA,Swimming,M
Andr Niklaus,26.0,84.0,190.0,GER,Athletics,M
Myra Alexandra Nimmo (-McAskill),22.0,59.0,165.0,GBR,Athletics,F
Ning Zetao,23.0,81.0,191.0,CHN,Swimming,M
Katsuo Nishida,23.0,56.0,167.0,JPN,Athletics,M
Shuhei Nishida,22.0,61.0,176.0,JPN,Athletics,M
Shuhei Nishida,26.0,61.0,176.0,JPN,Athletics,M
Yoshimi Nishigawa (-Murayama),15.0,64.0,171.0,JPN,Swimming,F
Yoshimi Nishigawa (-Murayama),19.0,64.0,171.0,JPN,Swimming,F
Yoshimi Nishigawa (-Murayama),23.0,64.0,171.0,JPN,Swimming,F
Daisuke Nishikawa,18.0,58.0,163.0,JPN,Gymnastics,M
Daisuke Nishikawa,22.0,58.0,163.0,JPN,Gymnastics,M
Kei Nishikori,18.0,74.0,178.0,JPN,Tennis,M
Kei Nishikori,22.0,74.0,178.0,JPN,Tennis,M
Kei Nishikori,26.0,74.0,178.0,JPN,Tennis,M
Yoshie Nishioka,14.0,56.0,171.0,JPN,Swimming,F
"Alexandra Hauka ""Sandy"" Nitta",15.0,52.0,155.0,USA,Swimming,F
Kiyoshi Niwa,21.0,67.0,176.0,JPN,Athletics,M
Sunder Lamont Nix,22.0,65.0,175.0,USA,Athletics,M
Erica Leigh Nixon (-Hooker),18.0,67.0,175.0,AUS,Athletics,F
Axel Noack,30.0,68.0,181.0,GER,Athletics,M
Axel Noack,34.0,68.0,181.0,GER,Athletics,M
Ute Noack,21.0,68.0,172.0,GER,Swimming,F
Beryl O. Noakes,18.0,66.0,174.0,GBR,Swimming,F
Cindy Jo Noble (-Hauserman),25.0,75.0,195.0,USA,Basketball,F
Mizuki Noguchi,26.0,40.0,150.0,JPN,Athletics,F
Tomohiro Nomura,20.0,63.0,178.0,JPN,Athletics,M
Dimitrij Nonin,21.0,64.0,171.0,GER,Gymnastics,M
"Douglas ""Doug"" Nordquist",25.0,79.0,193.0,USA,Athletics,M
Jill Rosemary Norfolk (-Whyman),17.0,61.0,165.0,GBR,Swimming,F
"William ""Bill"" Norgrave",25.0,57.0,160.0,GBR,Gymnastics,M
"George Jeffrey ""Jeff"" Norman",31.0,59.0,173.0,GBR,Athletics,M
Peter George Norman,26.0,73.0,178.0,AUS,Athletics,M
Harald Norpoth,22.0,62.0,184.0,GER,Athletics,M
"Frederick ""Fred"" Norris",30.0,60.0,167.0,GBR,Athletics,M
"Frederick ""Fred"" Norris",35.0,60.0,167.0,GBR,Athletics,M
Justin Neville Norris,20.0,82.0,185.0,AUS,Swimming,M
Justin Neville Norris,24.0,82.0,185.0,AUS,Swimming,M
"Kenneth Leonard ""Ken"" Norris",25.0,57.0,171.0,GBR,Athletics,M
"Douglas Dale ""Doug"" Northway",17.0,65.5,180.0,USA,Swimming,M
"Douglas Dale ""Doug"" Northway",21.0,65.5,180.0,USA,Swimming,M
Bayes Marshall Norton,20.0,66.0,178.0,USA,Athletics,M
Emerson Carlysle Norton,23.0,79.0,184.0,USA,Athletics,M
John Kelley Norton,27.0,93.0,183.0,USA,Athletics,M
Otis Ray Norton,22.0,81.0,188.0,USA,Athletics,M
"Friedrich ""Fritz"" Nottbrock",22.0,76.0,180.0,GER,Athletics,M
"Friedrich ""Fritz"" Nottbrock",26.0,76.0,180.0,GER,Athletics,M
Helma Notte (-Baur),16.0,64.0,175.0,GER,Athletics,F
Helma Notte (-Baur),20.0,64.0,175.0,GER,Athletics,F
Peter Joseph Nowill,25.0,68.0,179.0,AUS,Athletics,M
Dirk Werner Nowitzki,30.0,115.0,214.0,GER,Basketball,M
Keisuke Nozawa,25.0,62.0,175.0,JPN,Athletics,M
Sakiko Nozawa,15.0,40.0,154.0,JPN,Gymnastics,F
Isaac Ntiamoah,29.0,75.0,172.0,AUS,Athletics,M
Hirofumi Numata,20.0,105.0,204.0,JPN,Basketball,M
Hirofumi Numata,23.0,105.0,204.0,JPN,Basketball,M
"Glynis Leanne Nunn (Saunders-, -Cearns)",23.0,58.0,168.0,AUS,Athletics,F
John Hamilton Nunn,26.0,78.0,188.0,USA,Athletics,M
John Hamilton Nunn,34.0,78.0,188.0,USA,Athletics,M
John Hamilton Nunn,38.0,78.0,188.0,USA,Athletics,M
Kai Joachim Nrnberger,26.0,85.0,184.0,GER,Basketball,M
John Barry Nuttall,29.0,59.0,175.0,GBR,Athletics,M
Barbara Udoezi Nwaba,27.0,66.0,175.0,USA,Athletics,F
Sorina Nwachukwu,20.0,64.0,175.0,GER,Athletics,F
Julie Dawn Nykiel,25.0,85.0,183.0,AUS,Basketball,F
Julie Dawn Nykiel,29.0,85.0,183.0,AUS,Basketball,F
Lindsay Nylund,22.0,63.0,172.0,AUS,Gymnastics,M
Lacey Pearl Nymeyer (-John),22.0,66.0,175.0,USA,Swimming,F
Carolin Nytra (-Dietrich),23.0,61.0,175.0,GER,Athletics,F
Carolin Nytra (-Dietrich),27.0,61.0,175.0,GER,Athletics,F
Asako O,28.0,85.0,189.0,JPN,Basketball,F
Gary James Oakes,21.0,69.0,177.0,GBR,Athletics,M
"Judith Miriam ""Judy"" Oakes",26.0,83.0,163.0,GBR,Athletics,F
"Judith Miriam ""Judy"" Oakes",30.0,83.0,163.0,GBR,Athletics,F
"Judith Miriam ""Judy"" Oakes",38.0,83.0,163.0,GBR,Athletics,F
"Judith Miriam ""Judy"" Oakes",42.0,83.0,163.0,GBR,Athletics,F
"William Alexander ""Alex"" O'Brien",30.0,84.0,185.0,USA,Tennis,M
"Catherine ""Cathy"" O'Brien (Schiro-)",21.0,44.0,157.0,USA,Athletics,F
"Catherine ""Cathy"" O'Brien (Schiro-)",25.0,44.0,157.0,USA,Athletics,F
"Daniel Dion ""Dan"" O'Brien",30.0,84.0,188.0,USA,Athletics,M
David O'Brien,21.0,78.0,183.0,GBR,Swimming,M
"Edward Thomas ""Eddie"" O'Brien",21.0,77.0,182.0,USA,Athletics,M
Lovett Ian O'Brien,17.0,89.0,185.0,AUS,Swimming,M
Lovett Ian O'Brien,21.0,89.0,185.0,AUS,Swimming,M
Kerry Dennis O'Brien,22.0,70.0,180.0,AUS,Athletics,M
Kerry Dennis O'Brien,26.0,70.0,180.0,AUS,Athletics,M
"Michael Jon ""Mike"" O'Brien",18.0,70.0,198.0,USA,Swimming,M
"William Parry O'Brien, Jr.",20.0,111.0,190.0,USA,Athletics,M
"William Parry O'Brien, Jr.",24.0,111.0,190.0,USA,Athletics,M
"William Parry O'Brien, Jr.",28.0,111.0,190.0,USA,Athletics,M
"William Parry O'Brien, Jr.",32.0,111.0,190.0,USA,Athletics,M
Saori Obata,26.0,56.0,167.0,JPN,Tennis,F
Satsuki Obata,19.0,42.0,147.0,JPN,Gymnastics,F
Atsushi Obayashi,21.0,74.0,175.0,JPN,Swimming,M
Christina Obergfll,22.0,79.0,175.0,GER,Athletics,F
Christina Obergfll,26.0,79.0,175.0,GER,Athletics,F
Christina Obergfll,30.0,79.0,175.0,GER,Athletics,F
Christina Obergfll,34.0,79.0,175.0,GER,Athletics,F
Fritz Obersiebrasse,23.0,83.0,184.0,GER,Athletics,M
"Eugene George ""Gene"" Oberst",22.0,92.0,196.0,USA,Athletics,M
Walter Oberste,22.0,73.0,184.0,GER,Athletics,M
Seiko Obonai (-Obari),24.0,77.0,172.0,JPN,Athletics,F
James Francis V. O'Connell,25.0,73.0,176.0,USA,Athletics,M
Malcolm Gregory O'Connell,17.0,64.0,178.0,GBR,Swimming,M
"Daniel ""Dan"" O'Connor",32.0,66.0,186.0,USA,Athletics,M
Mary Anne O'Connor,22.0,72.0,180.0,USA,Basketball,F
Matthew Daniel O'Connor,21.0,77.0,187.0,GBR,Swimming,M
Peter O'Connor,33.0,66.0,186.0,GBR,Athletics,M
Siobhan-Marie O'Connor,16.0,60.0,173.0,GBR,Swimming,F
Siobhan-Marie O'Connor,20.0,60.0,173.0,GBR,Swimming,F
William O'Donnell,18.0,71.0,185.0,GBR,Swimming,M
"Matthew ""Matt"" O'Dowd",28.0,60.0,173.0,GBR,Athletics,M
Chieko Oda (-Tsukahara),21.0,49.0,155.0,JPN,Gymnastics,F
Mikio Oda,19.0,65.0,167.0,JPN,Athletics,M
Mikio Oda,23.0,65.0,167.0,JPN,Athletics,M
Mikio Oda,27.0,65.0,167.0,JPN,Athletics,M
Dorothy Jennifer Beatrice Odam-Tyler,16.0,52.0,168.0,GBR,Athletics,F
Dorothy Jennifer Beatrice Odam-Tyler,28.0,52.0,168.0,GBR,Athletics,F
Dorothy Jennifer Beatrice Odam-Tyler,32.0,52.0,168.0,GBR,Athletics,F
Dorothy Jennifer Beatrice Odam-Tyler,36.0,52.0,168.0,GBR,Athletics,F
Brian Cecil Vernon Oddie,23.0,60.0,176.0,GBR,Athletics,M
Lamar Joseph Odom,24.0,102.0,208.0,USA,Basketball,M
Sueo Oe,22.0,60.0,172.0,JPN,Athletics,M
Karsten Oelsch,25.0,66.0,173.0,GER,Gymnastics,M
"Alfred Adolph ""Al"" Oerter, Jr.",20.0,125.0,192.0,USA,Athletics,M
"Alfred Adolph ""Al"" Oerter, Jr.",23.0,125.0,192.0,USA,Athletics,M
"Alfred Adolph ""Al"" Oerter, Jr.",28.0,125.0,192.0,USA,Athletics,M
"Alfred Adolph ""Al"" Oerter, Jr.",32.0,125.0,192.0,USA,Athletics,M
Jennifer Oeser,24.0,68.0,175.0,GER,Athletics,F
Jennifer Oeser,28.0,68.0,175.0,GER,Athletics,F
Jennifer Oeser,32.0,68.0,175.0,GER,Athletics,F
Johannes Oesterling,21.0,74.0,191.0,GER,Swimming,M
Elisabeth Oestreich,18.0,52.0,168.0,GER,Athletics,F
Ben Offereins,26.0,76.0,184.0,AUS,Athletics,M
Cindy Ofili,21.0,68.0,178.0,GBR,Athletics,F
"Denis ""Sonny"" O'Gorman",32.0,54.0,160.0,GBR,Athletics,M
Yuko Oga,21.0,63.0,170.0,JPN,Basketball,F
Shigeo Ogata,15.0,83.0,183.0,JPN,Swimming,M
Shigeo Ogata,19.0,83.0,183.0,JPN,Swimming,M
Shigeo Ogata,23.0,83.0,183.0,JPN,Swimming,M
Tsuyoshi Ogata,35.0,50.0,165.0,JPN,Athletics,M
Kiyoki Ogawa,17.0,50.0,161.0,JPN,Athletics,F
Hiroki Ogita,28.0,78.0,186.0,JPN,Athletics,M
Shinji Ogura,24.0,70.0,176.0,JPN,Athletics,M
Keiji Ogushi,22.0,63.0,173.0,JPN,Athletics,M
Keiji Ogushi,26.0,63.0,173.0,JPN,Athletics,M
Keiji Ogushi,30.0,63.0,173.0,JPN,Athletics,M
"Thomas Martin ""Tom"" O'Hara",22.0,59.0,175.0,USA,Athletics,M
"Christopher ""Chris"" O'Hare",25.0,63.0,178.0,GBR,Athletics,M
Jenna O'Hea,25.0,76.0,186.0,AUS,Basketball,F
Tim Ohlbrecht,19.0,104.0,210.0,GER,Basketball,M
Christine Ijeoma Chika Ohuruogu,20.0,70.0,172.0,GBR,Athletics,F
Christine Ijeoma Chika Ohuruogu,24.0,70.0,172.0,GBR,Athletics,F
Christine Ijeoma Chika Ohuruogu,28.0,70.0,172.0,GBR,Athletics,F
Christine Ijeoma Chika Ohuruogu,32.0,70.0,172.0,GBR,Athletics,F
Yukiaki Okabe,23.0,65.0,167.0,JPN,Swimming,M
Kumiko Okada,24.0,47.0,158.0,JPN,Athletics,F
"Chukwuemeka Noubuisi ""Emeka"" Okafor",21.0,115.0,205.0,USA,Basketball,M
Kumiko Okamoto,23.0,48.0,160.0,JPN,Tennis,F
Noboru Okamoto,23.0,90.0,178.0,JPN,Athletics,M
Noboru Okamoto,27.0,90.0,178.0,JPN,Athletics,M
Teruichi Okamura,24.0,54.0,156.0,JPN,Gymnastics,M
Eitaro Okano,22.0,61.0,170.0,JPN,Athletics,M
Masumi Okawa,17.0,40.0,146.0,JPN,Gymnastics,F
Satoko Okazaki,15.0,38.0,150.0,JPN,Gymnastics,F
Takayuki Okazaki,20.0,57.0,168.0,JPN,Athletics,M
Takayuki Okazaki,24.0,57.0,168.0,JPN,Athletics,M
Akemi Okazato,21.0,70.0,180.0,JPN,Basketball,F
Makoto Okiguchi,22.0,57.0,161.0,JPN,Gymnastics,M
Poliana Okimoto-Cintra,25.0,52.0,165.0,BRA,Swimming,F
Poliana Okimoto-Cintra,29.0,52.0,165.0,BRA,Swimming,F
Poliana Okimoto-Cintra,33.0,52.0,165.0,BRA,Swimming,F
"Elizabeth Anne ""Betty"" Okino",17.0,43.0,162.0,USA,Gymnastics,F
Courtney Okolo,22.0,59.0,173.0,USA,Athletics,F
Marilyn Chinwenwa Okoro,23.0,60.0,167.0,GBR,Athletics,F
Lawrence Amaechi A. Okoye,20.0,129.0,197.0,GBR,Athletics,M
Yoshihiro Okumura,21.0,75.0,182.0,JPN,Swimming,M
Yoshihiro Okumura,25.0,75.0,182.0,JPN,Swimming,M
Keisuke Okuno,18.0,62.0,170.0,JPN,Swimming,M
Zenji Okuzawa,26.0,53.0,166.0,JPN,Athletics,M
Georgina Esther Oladapo (-Day),29.0,63.0,167.0,GBR,Athletics,F
Hakeem Abdul Olajuwon,33.0,113.0,213.0,USA,Basketball,M
Brian Ray Oldfield,27.0,125.0,196.0,USA,Athletics,M
Sam Joshua Oldham,19.0,62.0,168.0,GBR,Gymnastics,M
Jean Oldroyd,17.0,64.0,165.0,GBR,Swimming,F
"Wesley Marion Oler, Jr.",20.0,77.0,183.0,USA,Athletics,M
Gisele Lima de Oliveira,28.0,57.0,160.0,BRA,Athletics,F
Larissa Martins de Oliveira,23.0,57.0,169.0,BRA,Swimming,F
Lorrane dos Santos Oliveira,18.0,50.0,153.0,BRA,Gymnastics,F
Nicolas Nilo Csar de Oliveira,21.0,92.0,195.0,BRA,Swimming,M
Nicolas Nilo Csar de Oliveira,24.0,92.0,195.0,BRA,Swimming,M
Nicolas Nilo Csar de Oliveira,28.0,92.0,195.0,BRA,Swimming,M
Rui Tadeu Aquino Oliveira,19.0,87.0,187.0,BRA,Swimming,M
Brian Thomas Oliver,26.0,74.0,186.0,AUS,Athletics,M
David Oliver,26.0,93.0,191.0,USA,Athletics,M
"Carlos Henrique ""Olvia"" Rodrigues do Nascimento",22.0,100.0,211.0,BRA,Basketball,M
Keith Ollerenshaw,28.0,58.0,166.0,AUS,Athletics,M
Violet Rose Olney (-Parish),25.0,56.0,162.0,GBR,Athletics,F
Jon C. Olsen,23.0,82.0,195.0,USA,Swimming,M
Jon C. Olsen,27.0,82.0,195.0,USA,Swimming,M
Billy Richard Olson,30.0,73.0,188.0,USA,Athletics,M
Shigekazu Omori,24.0,62.0,180.0,JPN,Athletics,M
Shigenori Omori,24.0,76.0,185.0,JPN,Athletics,M
"Leahseneth ""Lacey"" O'Neal",20.0,62.0,170.0,USA,Athletics,F
"Leahseneth ""Lacey"" O'Neal",28.0,62.0,170.0,USA,Athletics,F
Shaquille Rashuan O'Neal,24.0,137.0,216.0,USA,Basketball,M
Kate O'Neill (-Tenforde),24.0,49.0,162.0,USA,Athletics,F
"Susan ""Susie"" O'Neill",18.0,63.0,171.0,AUS,Swimming,F
"Susan ""Susie"" O'Neill",22.0,63.0,171.0,AUS,Swimming,F
"Susan ""Susie"" O'Neill",27.0,63.0,171.0,AUS,Swimming,F
Jaime Oncins,22.0,80.0,196.0,BRA,Tennis,M
Jaime Oncins,30.0,80.0,196.0,BRA,Tennis,M
"George Helela Onekea, Jr.",17.0,75.0,174.0,USA,Swimming,M
Junko Onishi,25.0,57.0,165.0,JPN,Swimming,F
Junko Onishi,29.0,57.0,165.0,JPN,Swimming,F
Misaki Onishi,31.0,45.0,164.0,JPN,Athletics,F
Eike Onnen,34.0,92.0,197.0,GER,Athletics,M
Kiyoko Ono (Oizumi-),24.0,60.0,157.0,JPN,Gymnastics,F
Kiyoko Ono (Oizumi-),28.0,60.0,157.0,JPN,Gymnastics,F
Ryuji Ono,19.0,47.0,160.0,JPN,Athletics,M
Takashi Ono,20.0,58.0,160.0,JPN,Gymnastics,M
Takashi Ono,25.0,58.0,160.0,JPN,Gymnastics,M
Takashi Ono,29.0,58.0,160.0,JPN,Gymnastics,M
Takashi Ono,33.0,58.0,160.0,JPN,Gymnastics,M
Yumiko Ono,14.0,55.0,164.0,JPN,Swimming,F
Tomoko Onogi,18.0,53.0,168.0,JPN,Swimming,F
"Nwanyika Jenete C. ""Anyika"" Onuora",27.0,76.0,178.0,GBR,Athletics,F
"Nwanyika Jenete C. ""Anyika"" Onuora",31.0,76.0,178.0,GBR,Athletics,F
Richard Craig Oppel,21.0,91.0,193.0,USA,Swimming,M
"Garland Deloid ""Gar"" O'Quinn, Jr.",25.0,61.0,173.0,USA,Gymnastics,M
David Rodney Orbell,21.0,75.0,185.0,AUS,Swimming,M
Keturah Orji,20.0,61.0,165.0,USA,Athletics,F
"Frederick Charles ""Fred"" Orlofsky",23.0,61.0,173.0,USA,Gymnastics,M
Mark Sebastian Clive Ormrod,21.0,73.0,185.0,AUS,Athletics,M
Mark Sebastian Clive Ormrod,25.0,73.0,185.0,AUS,Athletics,M
John Orozco,19.0,73.0,165.0,USA,Gymnastics,M
"Jennifer Louise ""Jenny"" Orr (-McConnell, -Frank)",19.0,54.0,172.0,AUS,Athletics,F
"Victoria Elaine ""Vickie"" Orr (-Wiley)",25.0,75.0,190.0,USA,Basketball,F
Elexa Diana Orrange (Wills-),28.0,61.0,178.0,USA,Athletics,F
Florian Orth,27.0,63.0,181.0,GER,Athletics,M
Daniel Orzechowski,27.0,87.0,190.0,BRA,Swimming,M
"Vincent John ""Vince"" O'Sullivan",27.0,75.0,198.0,USA,Athletics,M
Yukiko Osada,23.0,56.0,164.0,JPN,Swimming,F
Andrew Ifeanyichukwu Osagie,24.0,72.0,189.0,GBR,Athletics,M
Jun Osakada,22.0,67.0,177.0,JPN,Athletics,M
Jun Osakada,26.0,67.0,177.0,JPN,Athletics,M
Jun Osakada,30.0,67.0,177.0,JPN,Athletics,M
Sakae Osaki,27.0,53.0,165.0,JPN,Athletics,M
Yoshihiko Osaki,21.0,68.0,176.0,JPN,Swimming,M
Suguru Osako,25.0,53.0,170.0,JPN,Athletics,M
Masayuki Osawa,22.0,75.0,181.0,JPN,Swimming,M
Tomohiro Osawa,19.0,75.0,180.0,JPN,Athletics,M
Harold Marion Osborn (Osborne-),25.0,73.0,181.0,USA,Athletics,M
Harold Marion Osborn (Osborne-),29.0,73.0,181.0,USA,Athletics,M
Ruth Irene Osburn,20.0,59.0,170.0,USA,Athletics,F
Ann Osgerby,17.0,53.0,161.0,GBR,Swimming,F
Ann Osgerby,21.0,53.0,161.0,GBR,Swimming,F
Janet Osgerby,17.0,56.0,162.0,GBR,Swimming,F
Kenkichi Oshima,23.0,67.0,175.0,JPN,Athletics,M
Kenkichi Oshima,27.0,67.0,175.0,JPN,Athletics,M
Kyoko Oshima,18.0,39.0,149.0,JPN,Gymnastics,F
Kyoko Oshima,22.0,39.0,149.0,JPN,Gymnastics,F
Yasakuni Oshima,22.0,70.0,175.0,JPN,Basketball,M
Shelayna Elicia  Oskan-Clarke (Gumbs-),26.0,64.0,172.0,GBR,Athletics,F
Ronny Ostwald,30.0,83.0,180.0,GER,Athletics,M
Isagi Osumi,22.0,68.0,174.0,JPN,Swimming,M
Simone Osygus (-Brune),23.0,65.0,180.0,GER,Swimming,F
Simone Osygus (-Brune),27.0,65.0,180.0,GER,Swimming,F
"Edward David ""Eddie"" O'Toole",27.0,61.0,171.0,USA,Athletics,M
Tomio Ota,23.0,60.0,178.0,JPN,Athletics,M
Tomio Ota,27.0,60.0,178.0,JPN,Athletics,M
Yoko Ota (-Hunnicutt),25.0,51.0,171.0,JPN,Athletics,F
Kumi Otoshi,26.0,46.0,161.0,JPN,Athletics,F
Masashi Otsubo,26.0,63.0,169.0,JPN,Athletics,M
Miyako Otsuka,23.0,58.0,170.0,JPN,Basketball,F
Miyu Otsuka,18.0,52.0,162.0,JPN,Swimming,F
"Thomas Charles ""Tom"" Ottey",22.0,61.0,170.0,USA,Athletics,M
"David Charles ""Dave"" Ottley",24.0,95.0,186.0,GBR,Athletics,M
"David Charles ""Dave"" Ottley",28.0,95.0,186.0,GBR,Athletics,M
"David Charles ""Dave"" Ottley",33.0,95.0,186.0,GBR,Athletics,M
Bjrn Otto,34.0,90.0,191.0,GER,Athletics,M
Ouyang Kunpeng,17.0,75.0,185.0,CHN,Swimming,M
Ouyang Kunpeng,21.0,75.0,185.0,CHN,Swimming,M
Scott Ashley Overall,29.0,62.0,181.0,GBR,Athletics,M
"Ellinora Jillian ""Elli"" Overton",18.0,72.0,178.0,AUS,Swimming,F
"Ellinora Jillian ""Elli"" Overton",22.0,72.0,178.0,AUS,Swimming,F
"Ellinora Jillian ""Elli"" Overton",26.0,72.0,178.0,AUS,Swimming,F
"William Oliver ""Whitey"" Overton",19.0,75.0,193.0,USA,Athletics,M
"Stephen Michael John ""Steve"" Ovett",20.0,70.0,183.0,GBR,Athletics,M
"Stephen Michael John ""Steve"" Ovett",24.0,70.0,183.0,GBR,Athletics,M
"Stephen Michael John ""Steve"" Ovett",28.0,70.0,183.0,GBR,Athletics,M
"Edward ""Eddie"" Owen",21.0,61.0,170.0,GBR,Athletics,M
"Edward ""Eddie"" Owen",25.0,61.0,170.0,GBR,Athletics,M
Rada Ellen Owen,21.0,70.0,180.0,USA,Swimming,F
James Earl Owens,21.0,80.0,183.0,USA,Athletics,M
"James Cleveland ""Jesse"" Owens",22.0,71.0,178.0,USA,Athletics,M
Masaki Oya,30.0,48.0,164.0,JPN,Athletics,M
Chihiro Oyagi,21.0,41.0,152.0,JPN,Gymnastics,F
"Yoshinobu ""Yoshi"" Oyakawa",18.0,70.0,169.0,USA,Swimming,M
"Yoshinobu ""Yoshi"" Oyakawa",23.0,70.0,169.0,USA,Swimming,M
Taeko Oyama,22.0,68.0,173.0,JPN,Basketball,F
Taeko Oyama,30.0,68.0,173.0,JPN,Basketball,F
"Abiodun Adesola ""Abi"" Oyepitan",24.0,55.0,165.0,GBR,Athletics,F
"Abiodun Adesola ""Abi"" Oyepitan",32.0,55.0,165.0,GBR,Athletics,F
Yoshimi Ozaki,31.0,41.0,155.0,JPN,Athletics,F
Nilton Pacheco de Oliveira,28.0,78.0,180.0,BRA,Basketball,M
"Robert Raymond ""Bob"" Packard",20.0,66.0,172.0,USA,Athletics,M
Jake Packard,22.0,68.0,195.0,AUS,Swimming,M
Ann Elizabeth Packer (-Brightwell),22.0,57.0,169.0,GBR,Athletics,F
John Chester Paddick,21.0,65.0,179.0,GBR,Athletics,M
"Charles William ""Charley"" Paddock",19.0,75.0,172.0,USA,Athletics,M
"Charles William ""Charley"" Paddock",23.0,75.0,172.0,USA,Athletics,M
"Charles William ""Charley"" Paddock",27.0,75.0,172.0,USA,Athletics,M
Travis Padgett,21.0,79.0,173.0,USA,Athletics,M
Sylvio de Magalhes Padilha,23.0,73.0,183.0,BRA,Athletics,M
Sylvio de Magalhes Padilha,27.0,73.0,183.0,BRA,Athletics,M
"Douglas Floyd ""Doug"" Padilla",27.0,60.0,176.0,USA,Athletics,M
"Douglas Floyd ""Doug"" Padilla",31.0,60.0,176.0,USA,Athletics,M
Lutimar Abreu Paes,27.0,77.0,184.0,BRA,Athletics,M
Julie Anne Page,29.0,90.0,188.0,GBR,Basketball,F
"Pamela Jo ""Pam"" Page",26.0,59.0,168.0,USA,Athletics,F
Sharon Louise Page,17.0,52.0,170.0,GBR,Swimming,F
Joan Florence Page-Allison,21.0,55.0,168.0,GBR,Athletics,F
Joan Florence Page-Allison,25.0,55.0,168.0,GBR,Athletics,F
Ramona Pagel (Ebert-),22.0,82.0,182.0,USA,Athletics,F
Ramona Pagel (Ebert-),26.0,82.0,182.0,USA,Athletics,F
Ramona Pagel (Ebert-),30.0,82.0,182.0,USA,Athletics,F
Ramona Pagel (Ebert-),34.0,82.0,182.0,USA,Athletics,F
"Angela ""Angie"" Pain (-Hulley)",26.0,51.0,162.0,GBR,Athletics,F
Dirk-Achim Pajonk,27.0,80.0,190.0,GER,Athletics,M
Marcelo Moreira Palma,22.0,65.0,180.0,BRA,Athletics,M
Marcelo Moreira Palma,26.0,65.0,180.0,BRA,Athletics,M
Amy Marie Palmer (Christiansen-),25.0,95.0,180.0,USA,Athletics,F
Deborah Palmer (-Southwood),15.0,53.0,166.0,AUS,Swimming,F
Jared Eiseley Palmer,29.0,79.0,193.0,USA,Tennis,M
Joshua Palmer,24.0,87.0,186.0,AUS,Swimming,M
Kirk Palmer,21.0,87.0,194.0,AUS,Swimming,M
Kylie Jayne Palmer,18.0,64.0,172.0,AUS,Swimming,F
Kylie Jayne Palmer,22.0,64.0,172.0,AUS,Swimming,F
Michael John Palmer,24.0,72.0,183.0,GBR,Athletics,M
Paul Rory Palmer,17.0,95.0,200.0,GBR,Swimming,M
Paul Rory Palmer,21.0,95.0,200.0,GBR,Swimming,M
Paul Rory Palmer,25.0,95.0,200.0,GBR,Swimming,M
"Edward S. ""Eddie"" Palubinskas",21.0,80.0,188.0,AUS,Basketball,M
"Edward S. ""Eddie"" Palubinskas",25.0,80.0,188.0,AUS,Basketball,M
Pan Bing,26.0,78.0,185.0,CHN,Tennis,M
Pan Wei,26.0,73.0,180.0,CHN,Basketball,F
"John Edward ""Jack"" Pancott",27.0,64.0,168.0,GBR,Gymnastics,M
"John Edward ""Jack"" Pancott",31.0,64.0,168.0,GBR,Gymnastics,M
Pang Jiaying,19.0,64.0,178.0,CHN,Swimming,F
